trackid,name_track,artist_c,year,month,day,spotify_CHA,stream_int,data_lancamento,name_artist_,qtd_music_solo,quartile_stream,total_playlist,categoria,track_id,bpm,key,mode,danceability__,valence__,energy__,acousticness__,instrumentalness__,liveness__,speechiness__
1633065,Aguacero,1,2022,5,6,0,283359161,06/05/2022,Bad Bunny,19,2,843,baixo,1633065,121,F#,Minor,86,67,65,42,0,35,7
6347306,Dua Lipa,1,2022,5,6,0,150500965,06/05/2022,Jack Harlow,3,2,2030,baixo,6347306,158,B,Major,83,41,65,0,10,11,8
3122686,La Corriente,2,2022,5,6,8,479655659,06/05/2022,Tony Dize Bad Bunny,1,3,1822,baixo,3122686,196,B,Minor,66,58,79,23,0,22,20
8956923,Despus de la P,1,2022,5,6,0,461558540,06/05/2022,Bad Bunny,19,3,2280,baixo,8956923,78,F,Major,56,61,90,36,0,18,31
1621586,Efecto,1,2022,5,6,33,1047480053,06/05/2022,Bad Bunny,19,4,4081,alto,1621586,98,G,Minor,80,23,48,14,0,6,5
2830739,I Tried to Tell Yall,2,2022,5,6,0,121077868,06/05/2022,Ugly Dray Tesla Jnr,1,1,1675,baixo,2830739,96,B,Major,71,37,52,62,0,11,36
6107475,This Love Taylors Ve,1,2022,5,6,0,132171975,06/05/2022,Taylor Swift,34,1,1533,baixo,6107475,144,E,Major,47,7,50,32,0,7,4
6509365,The Heart Part 5,1,2022,5,8,0,71423324,08/05/2022,Kendrick Lamar,12,1,2998,baixo,6509365,98,G#,Minor,76,79,81,18,0,6,34
4528930,Cooped Up with Roddy Ricch,2,2022,5,12,0,271666301,12/05/2022,Post Malone Roddy Ricch,1,2,3027,baixo,4528930,125,,Major,50,39,78,4,0,11,33
8555295,Last Last,1,2022,5,12,12,293466523,12/05/2022,Burna Boy,2,3,4832,baixo,8555295,88,D#,Minor,80,55,56,13,0,8,9
7762851,Savior,3,2022,5,13,0,86176890,13/05/2022,Kendrick Lamar Sam Dew Baby Keem,1,1,2308,baixo,7762851,123,G#,Major,61,66,71,53,0,32,46
4467778,I Aint Worried,1,2022,5,13,76,1085685420,13/05/2022,OneRepublic,2,4,9130,alto,4467778,140,,Major,71,82,81,11,0,6,5
5005107,Mr Morale,2,2022,5,13,0,58687425,13/05/2022,Kendrick Lamar Tanna Leone,1,1,1864,baixo,5005107,174,A,Major,73,26,54,30,0,34,32
7556948,Crown,1,2022,5,13,0,42485571,13/05/2022,Kendrick Lamar,12,1,1505,baixo,7556948,170,C#,Minor,37,14,24,80,0,11,4
3575524,You Proof,1,2022,5,13,9,367814306,13/05/2022,Morgan Wallen,11,3,2174,baixo,3575524,120,A,Major,73,64,85,25,0,61,3
3184472,United In Grief,1,2022,5,13,0,156898322,13/05/2022,Kendrick Lamar,12,2,2591,baixo,3184472,87,G#,Major,52,32,83,24,0,17,43
8555603,Die Hard,3,2022,5,13,0,237351106,13/05/2022,Kendrick Lamar Blxst Amanda Reifer,1,2,4697,baixo,8555603,101,C#,Minor,78,40,74,36,0,17,27
4809507,En El Radio Un Cochinero,1,2022,5,13,0,164856284,13/05/2022,Victor Cibrian,1,2,520,baixo,4809507,154,F#,Minor,70,97,62,47,0,10,4
3635714,Savior  Interlude,1,2022,5,13,0,37091576,13/05/2022,Kendrick Lamar,12,1,1197,baixo,3635714,118,F,Minor,66,83,43,84,0,19,19
3186172,Worldwide Steppers,1,2022,5,13,0,61739839,13/05/2022,Kendrick Lamar,12,1,1486,baixo,3186172,72,A#,Minor,56,56,47,76,0,8,36
7513238,We Cry Together,2,2022,5,13,0,68895644,13/05/2022,Kendrick Lamar Taylour Paige,1,1,1645,baixo,7513238,108,B,Major,65,52,69,31,0,8,36
2612867,Mother I Sober feat Beth Gibbons of Portishead,2,2022,5,13,0,33381454,13/05/2022,Kendrick Lamar Beth Gibbons,1,1,1895,baixo,2612867,140,G#,Minor,49,50,37,87,0,11,35
5264430,Rich  Interlude,1,2022,5,13,0,41210087,13/05/2022,Kendrick Lamar,12,1,1103,baixo,5264430,104,G,Major,44,74,42,88,0,9,9
6177084,Father Time feat Sampha,2,2022,5,13,0,127309180,13/05/2022,Kendrick Lamar Sampha,1,1,3133,baixo,6177084,153,A#,Minor,55,50,78,19,0,11,35
6774092,Purple Hearts,3,2022,5,13,0,76831876,13/05/2022,Kendrick Lamar Ghostface Killah Summer Walker,1,1,2322,baixo,6774092,138,D#,Minor,57,71,82,19,0,15,29
1109166,N95,1,2022,5,13,0,301242089,13/05/2022,Kendrick Lamar,12,3,5659,baixo,1109166,140,D#,Minor,81,39,66,38,0,12,14
5087776,Mirror,1,2022,5,13,0,53603447,13/05/2022,Kendrick Lamar,12,1,1935,baixo,5087776,92,E,Minor,66,29,65,23,0,8,7
1713130,Auntie Diaries,1,2022,5,13,0,37778188,13/05/2022,Kendrick Lamar,12,1,1550,baixo,1713130,78,G,Major,43,60,38,76,1,48,38
2861036,Silent Hill,2,2022,5,13,0,123216717,13/05/2022,Kendrick Lamar Kodak Black,1,1,3073,baixo,2861036,140,C#,Minor,92,78,57,46,0,14,9
1671724,Count Me Out,1,2022,5,13,0,126191104,13/05/2022,Kendrick Lamar,12,1,2745,baixo,1671724,134,G,Major,78,51,43,69,0,14,9
1493023,Rich Spirit,1,2022,5,13,0,173702135,13/05/2022,Kendrick Lamar,12,2,3539,baixo,1493023,96,A#,Minor,85,41,43,39,0,12,21
2645476,Tak Ingin Usai,1,2022,5,13,4,184807630,13/05/2022,Keisya Levronka,1,2,236,baixo,2645476,130,,Major,49,14,40,82,0,11,3
2226206,SUPERMODEL,1,2022,5,13,0,231657891,13/05/2022,Mne,4,2,2531,baixo,2226206,121,G,Major,64,80,88,0,0,12,6
1041777,Music For a Sushi Restaurant,1,2022,5,20,1,334733572,20/05/2022,Harry Styles,17,3,4595,baixo,1041777,107,B,Major,72,36,72,26,6,11,4
1436447,Daylight,1,2022,5,20,0,290833204,20/05/2022,Harry Styles,17,3,2836,baixo,1436447,146,,Major,69,63,45,48,0,18,4
6193307,Love Of My Life,1,2022,5,20,0,233671263,20/05/2022,Harry Styles,17,2,1977,baixo,6193307,118,G,Major,56,20,54,67,0,6,5
2135563,Late Night Talking,1,2022,5,20,8,743693613,20/05/2022,Harry Styles,17,4,7826,alto,2135563,115,A#,Major,71,90,73,30,0,11,5
7543802,Daydreaming,1,2022,5,20,1,187703102,20/05/2022,Harry Styles,17,2,1938,baixo,7543802,114,E,Minor,71,90,81,31,2,13,3
4505539,Satellite,1,2022,5,20,5,311482393,20/05/2022,Harry Styles,17,3,3413,baixo,4505539,139,,Major,58,30,46,14,0,9,3
5154676,Matilda,1,2022,5,20,3,366214458,20/05/2022,Harry Styles,17,3,3326,baixo,5154676,114,D,Major,51,39,29,90,0,10,4
2307433,Little Freak,1,2022,5,20,0,273194684,20/05/2022,Harry Styles,17,2,2361,baixo,2307433,142,D#,Major,56,40,54,72,0,10,4
2079115,Keep Driving,1,2022,5,20,1,236060709,20/05/2022,Harry Styles,17,2,2120,baixo,2079115,165,A,Major,72,90,48,32,0,18,23
7220913,La Llevo Al Cielo Ft engo F,4,2022,5,20,3,333146475,20/05/2022,Nengo Flow Anuel Aa Chris Jedi Chencho Corleone,1,3,3626,baixo,7220913,170,A,Minor,80,77,85,11,0,17,14
4671002,Boyfriends,1,2022,5,20,0,137070925,20/05/2022,Harry Styles,17,1,1573,baixo,4671002,118,,Major,42,32,20,94,0,11,4
8507943,Grapejuice,1,2022,5,20,0,199587884,20/05/2022,Harry Styles,17,2,2008,baixo,8507943,183,F,Major,65,88,72,36,14,20,3
6046483,Pipoco,3,2022,5,20,4,191873381,20/05/2022,Melody Ana Castela Dj Chris No Beat,1,2,1199,baixo,6046483,135,G#,Major,77,74,74,47,0,34,8
7697062,Cinema,1,2022,5,20,0,189236868,20/05/2022,Harry Styles,17,2,2217,baixo,7697062,106,A,Minor,83,90,64,35,5,9,4
1771212,Die Young feat 347aidan,2,2022,5,25,0,160845341,25/05/2022,Sleepy hallow 347aidan,1,2,930,baixo,1771212,77,B,Major,81,68,58,83,0,11,34
3894522,La Bachata,1,2022,5,26,45,1214083358,26/05/2022,Manuel Turizo,1,4,7104,alto,3894522,125,G,Minor,84,85,68,58,0,22,4
7503630,True Love,2,2022,5,27,0,194902696,27/05/2022,Kanye West XXXTENTACION,1,2,2196,baixo,7503630,84,F,Minor,71,39,86,2,0,51,25
3169976,Potion with Dua Lipa  Young Thug,3,2022,5,27,0,190625045,27/05/2022,Calvin Harris Dua Lipa Young Thug,1,2,4175,baixo,3169976,100,B,Minor,82,76,70,16,0,8,5
1740150,Kahani Suno 20,1,2022,5,31,6,156777415,31/05/2022,Kaifi Khalil,1,2,164,baixo,1740150,140,B,Major,58,26,38,91,0,10,4
5141433,Antes de Perderte,1,2022,6,2,8,157136970,02/06/2022,Duki,2,2,604,baixo,5141433,110,F,Minor,81,61,93,49,0,12,11
3786238,Nos Comemos feat Ozuna,2,2022,6,2,0,138334433,02/06/2022,Ozuna Tiago pzk,1,1,898,baixo,3786238,92,F#,Major,83,56,82,10,0,9,5
1912112,I Like You A Happier Song with Doja Cat,2,2022,6,3,14,609293408,03/06/2022,Post Malone Doja Cat,1,3,5455,baixo,1912112,101,F,Major,74,43,69,12,0,12,7
3070266,Ai Preto,3,2022,6,3,4,176103902,03/06/2022,L7nnon DJ Biel do Furduncinho Bianca,1,2,976,baixo,3070266,130,F#,Major,95,83,57,54,0,10,25
2939499,Ferxxo 100,1,2022,6,3,30,278920007,03/06/2022,Feid,8,2,1690,baixo,2939499,164,G#,Minor,70,58,57,25,0,15,7
4012549,Villano Antillano Bzrp Music Sessions Vol 51,2,2022,6,8,0,248511839,08/06/2022,Bizarrap Villano Antillano,1,2,1444,baixo,4012549,128,C#,Minor,82,42,75,6,0,63,6
2230668,So Good,1,2022,6,9,0,91781263,09/06/2022,Halsey,1,1,1127,baixo,2230668,83,D#,Minor,63,29,62,4,0,18,4
5477581,Run BTS,1,2022,6,10,0,330881149,10/06/2022,BTS,8,3,758,baixo,5477581,77,G#,Major,72,70,82,2,0,4,17
4618597,For Youth,1,2022,6,10,0,114546317,10/06/2022,BTS,8,1,344,baixo,4618597,117,D,Major,63,29,51,43,0,25,4
8917301,Baile no Morro,3,2022,6,10,2,129314708,10/06/2022,Mc Vitin Da Igrejinha MC Tairon DJ Win,1,1,726,baixo,8917301,130,D#,Minor,71,78,40,46,0,7,45
2352439,KU LO SA  A COLORS SHOW,1,2022,6,10,8,222410722,10/06/2022,Oxlade,1,2,2243,baixo,2352439,93,A#,Minor,65,79,66,31,0,22,7
6549461,Betty Get Money,1,2022,6,10,0,221752937,10/06/2022,Yung Gravy,1,2,2473,baixo,6549461,102,C#,Major,73,62,75,0,0,34,8
4070434,Yet To Come,1,2022,6,10,0,302006641,10/06/2022,BTS,8,3,887,baixo,4070434,172,C#,Major,56,68,89,4,0,33,19
7688790,Cash In Cash Out,4,2022,6,10,0,136676504,10/06/2022,Pharrell Williams Tyler The Creator 21 Savage,1,1,2376,baixo,7688790,120,G,Major,88,15,56,1,0,8,6
5409588,Numb,2,2022,6,10,2,295307001,10/06/2022,Marshmello Khalid,1,3,4072,baixo,5409588,120,,Minor,91,63,77,12,1,10,5
2434062,Glimpse of Us,1,2022,6,10,6,988515741,10/06/2022,Joji,3,4,6597,alto,2434062,170,G#,Major,44,27,32,89,0,14,5
4845139,Born Singer,1,2022,6,10,0,79095270,10/06/2022,BTS,8,1,285,baixo,4845139,158,G#,Minor,60,68,84,4,0,24,11
4130067,BOTA Baddest Of Them All  Edit,2,2022,6,15,6,244585109,15/06/2022,Interplanetary Criminal Eliza Rose,1,2,5368,baixo,4130067,137,,Major,74,71,89,24,61,15,5
2773298,Dont You Worry,3,2022,6,16,0,240918092,16/06/2022,David Guetta Shakira Black Eyed Peas,1,2,2771,baixo,2773298,132,B,Major,82,49,88,20,0,21,3
8090551,ULTRA SOLO REMIX,5,2022,6,16,0,279717388,16/06/2022,De La Ghetto Feid Polima WestCoast Paloma Mami Pailita,1,2,2416,baixo,8090551,110,C#,Major,91,59,82,8,0,6,8
6670857,Sticky,1,2022,6,17,0,191448892,17/06/2022,Drake,4,2,2877,baixo,6670857,137,A#,Minor,88,8,49,9,0,9,14
7531207,Massive,1,2022,6,17,0,195628667,17/06/2022,Drake,4,2,5390,baixo,7531207,125,E,Minor,51,5,68,12,2,15,6
3007244,Jimmy Cooks feat 21 Savage,2,2022,6,17,27,618885532,17/06/2022,Drake 21 Savage,8,3,6010,baixo,3007244,163,,Major,54,40,67,0,0,9,17
8121763,BREAK MY SOUL,1,2022,6,21,0,354614964,21/06/2022,Beyonc,3,3,10205,baixo,8121763,115,C#,Minor,70,87,88,4,0,26,8
1532170,Poland,1,2022,6,23,0,115331792,23/06/2022,Lil Yachty,1,1,1646,baixo,1532170,150,F,Minor,70,26,56,14,83,11,5
7629327,POP,1,2022,6,24,0,213505179,24/06/2022,Nayeon,1,2,604,baixo,7629327,97,D,Major,80,36,86,4,0,3,5
2577311,Left and Right Feat Jung Kook of BTS,3,2022,6,24,39,720434240,24/06/2022,Charlie Puth BTS Jung Kook,1,4,3149,alto,2577311,101,D,Major,88,72,59,62,0,9,3
6191375,die first,1,2022,6,24,0,131746175,24/06/2022,Nessa Barrett,1,1,814,baixo,6191375,183,G#,Minor,44,44,67,7,0,12,13
4334346,Bad Habit,1,2022,6,29,12,822633917,29/06/2022,Steve Lacy,3,4,8472,alto,4334346,169,C#,Major,69,69,51,63,0,38,4
1769305,Casei Com a Putaria,3,2022,7,1,4,187701588,01/07/2022,MC Ryan SP Love Funk Mc Paiva ZS,1,2,678,baixo,1769305,161,A#,Minor,59,62,60,12,0,5,44
5678676,MORE,1,2022,7,1,0,155795783,01/07/2022,jhope,1,2,582,baixo,5678676,97,D,Major,78,31,72,1,0,11,4
6621439,Hot Shit feat Ye  Lil Durk,3,2022,7,1,0,85924992,01/07/2022,Kanye West Lil Durk Cardi B,1,1,1614,baixo,6621439,157,A,Major,88,52,69,0,0,8,23
4431554,Quevedo Bzrp Music Sessions Vol 52,2,2022,7,6,45,1356565093,06/07/2022,Bizarrap Quevedo,1,4,8764,alto,4431554,128,D,Major,62,55,78,1,3,23,4
5565096,La Loto,3,2022,7,6,0,121189256,06/07/2022,Anitta Tini Becky G,1,1,1051,baixo,5565096,90,C#,Major,85,80,83,10,0,8,11
6286315,Normal,1,2022,7,8,36,459276435,08/07/2022,Feid,8,3,2553,baixo,6286315,170,E,Minor,71,59,56,4,0,27,12
8171348,Come Back Home  From Purple Hearts,1,2022,7,12,0,97610446,12/07/2022,Sofia Carson,1,1,590,baixo,8171348,145,G,Major,56,43,53,24,0,12,4
4579313,2 Be Loved Am I Ready,1,2022,7,14,6,247689123,14/07/2022,Lizzo,2,2,3881,baixo,4579313,156,G,Major,72,92,77,9,0,8,11
2489568,Stay With Me with Justin Timberlake Halsey  Pharrell,4,2022,7,15,0,123473120,15/07/2022,Calvin Harris Halsey Pharrell Williams Justin Timberlake,1,1,3291,baixo,2489568,126,A,Major,81,90,73,28,0,29,4
3183051,golden hour,1,2022,7,15,36,751134527,15/07/2022,JVKE,2,4,4690,alto,3183051,94,C#,Minor,51,14,59,65,18,25,3
4758406,Static,1,2022,7,15,0,202452860,15/07/2022,Steve Lacy,3,2,1647,baixo,4758406,79,C#,Major,34,22,31,43,63,10,7
4890651,Nonsense,1,2022,7,15,27,342897938,15/07/2022,Sabrina Carpenter,1,3,2453,baixo,4890651,139,G#,Major,74,68,68,3,0,26,4
3163708,Kesariya From Brahmastra,3,2022,7,17,6,366599607,17/07/2022,Pritam Arijit Singh Amitabh Bhattacharya,1,3,322,baixo,3163708,94,,Major,58,44,57,57,0,10,3
5898111,Here With Me,1,2022,7,17,23,635412045,17/07/2022,d4vd,2,3,3408,baixo,5898111,132,E,Major,58,27,48,50,0,12,3
2865125,Doja,1,2022,7,20,44,482257456,20/07/2022,Central Cee,2,3,4409,baixo,2865125,140,F#,Major,91,97,57,38,0,40,29
5686736,GIVENCHY,1,2022,7,20,4,185236961,20/07/2022,Duki,2,2,650,baixo,5686736,103,G#,Major,61,38,62,14,0,23,40
8013969,Romantic Homicide,1,2022,7,20,23,681583126,20/07/2022,d4vd,2,4,2467,alto,8013969,132,F#,Major,56,20,55,45,1,32,3
1239958,TV,1,2022,7,21,2,338564981,21/07/2022,Billie Eilish,5,3,3142,baixo,1239958,141,E,Minor,41,9,25,84,1,14,4
6364406,El Rescate,2,2022,7,22,4,287278853,22/07/2022,Grupo Marca Registrada Junior H,1,2,540,baixo,6364406,99,G,Minor,79,64,59,28,0,11,14
3317105,Sin Se,2,2022,7,22,2,209106362,22/07/2022,Ovy On The Drums Quevedo,1,2,1128,baixo,3317105,118,B,Minor,82,75,85,33,1,11,4
1035366,LOKERA,3,2022,7,25,30,471819764,25/07/2022,Brray Rauw Alejandro Lyanno,1,3,3437,baixo,1035366,102,B,Minor,83,58,83,21,0,10,5
7517093,I AM,1,2023,4,10,15,123132751,10/04/2023,IVE,4,1,389,baixo,7517093,122,E,Minor,68,38,88,1,0,8,5
6720570,,1,2023,4,12,16,143573775,12/04/2023,YOASOBI,1,2,399,baixo,6720570,166,C#,Major,57,84,94,11,0,37,9
5442505,Princess Diana with Nicki Minaj,2,2023,4,14,4,104992946,14/04/2023,Nicki Minaj Ice Spice,1,1,1444,baixo,5442505,148,A,Major,90,74,68,14,0,10,19
2619841,Chemical,1,2023,4,14,39,172825906,14/04/2023,Post Malone,3,2,2643,baixo,2619841,170,D,Major,50,37,90,0,0,12,5
5374189,Daylight,1,2023,4,14,98,387570742,14/04/2023,David Kushner,2,3,3790,baixo,5374189,130,D,Minor,51,32,43,83,0,9,3
1197669,un x100to,2,2023,4,17,40,505671438,17/04/2023,Bad Bunny Grupo Frontera,1,3,2971,baixo,1197669,83,F#,Minor,57,56,72,23,0,27,5
1442233,Haegeum,1,2023,4,21,12,118810253,21/04/2023,Agust D,1,1,260,baixo,1442233,85,G,Major,70,83,84,31,0,47,30
1183111,Nia Bo,2,2023,4,21,34,115010040,21/04/2023,Sean Paul Feid,1,1,1377,baixo,1183111,91,G,Major,82,47,62,10,0,10,15
2264316,Double Fantasy with Future,2,2023,4,21,0,96180277,21/04/2023,The Weeknd Future,1,1,1233,baixo,2264316,119,A,Minor,60,10,57,1,0,50,3
4502825,Super,1,2023,4,24,12,91221625,24/04/2023,SEVENTEEN,1,1,296,baixo,4502825,137,G#,Major,77,35,88,16,0,17,9
3546474,Shoong feat LISA of BLACKPINK,2,2023,4,25,9,76910644,25/04/2023,TAEYANG Lisa,1,1,377,baixo,3546474,110,B,Minor,76,26,70,1,0,41,6
4916659,Mami Chula,2,2023,4,27,4,61105704,27/04/2023,Quevedo Jhayco,1,1,919,baixo,4916659,120,G,Minor,80,33,70,22,0,9,4
6882173,Conexes de Mfia feat Rich,2,2023,4,30,4,77233241,30/04/2023,Rich The Kid Matu,1,1,443,baixo,6882173,117,F#,Minor,77,69,58,39,0,26,5
8666108,Angel Pt 1 feat Jimin of BTS JVKE  Muni Long,5,2023,5,1,14,133753727,01/05/2023,Kodak Black NLE Choppa Muni Long JVKE Jimin,1,1,614,baixo,8666108,74,A#,Minor,53,24,67,11,0,10,28
2012053,UNFORGIVEN feat Nile Rodgers,2,2023,5,1,13,92035115,01/05/2023,Nile Rodgers LE SSERAFIM,1,1,350,baixo,2012053,104,E,Minor,80,38,88,11,0,11,5
6675451,Mejor Que Yo,3,2023,5,4,1,50847624,04/05/2023,Mambo Kingz DJ Luian Anuel Aa,2,1,695,baixo,6675451,178,C#,Minor,62,56,66,18,0,12,5
1849027,T,2,2023,5,4,15,111947664,04/05/2023,dennis MC Kevin o Chris,1,1,831,baixo,1849027,130,B,Major,86,59,96,50,1,9,5
4603662,Dont ever say love me feat RM of BTS,2,2023,5,4,0,34502215,04/05/2023,RM Colde,1,1,115,baixo,4603662,145,B,Minor,54,19,48,36,0,37,5
6895326,Curtains,1,2023,5,5,0,39893489,05/05/2023,Ed Sheeran,9,1,779,baixo,6895326,176,F#,Minor,50,44,76,10,0,32,5
6136667,Acrs,1,2023,5,11,29,123124076,11/05/2023,Shakira,1,1,1071,baixo,6136667,144,B,Major,75,35,48,84,0,10,12
4165407,Carto B,2,2023,5,11,4,71573339,11/05/2023,MC Caverinha KayBlack,1,1,306,baixo,4165407,108,A,Minor,84,55,47,26,0,20,64
7264781,VAGABUNDO,3,2023,5,12,34,90839753,12/05/2023,Sebastian Yatra Manuel Turizo Be,1,1,1181,baixo,7264781,127,B,Minor,82,89,85,4,0,23,6
7083603,All My Life feat J Cole,2,2023,5,12,23,144565150,12/05/2023,J Cole Lil Durk,1,2,2313,baixo,7083603,143,D#,Major,83,69,44,15,0,10,33
6271365,Abcdario,2,2023,5,13,5,89933133,13/05/2023,Junior H Eden Mu,1,1,274,baixo,6271365,129,G#,Major,70,42,43,78,0,11,3
3747351,Phir Aur Kya Chahiye From Zara Hatke Zara Bachke,3,2023,5,15,6,64533040,15/05/2023,Arijit Singh SachinJigar Amitabha Bhattacharya,1,1,185,baixo,3747351,100,E,Major,56,53,55,53,0,12,4
5563881,fukumean,1,2023,5,15,83,95217315,15/05/2023,Gunna,1,1,1204,baixo,5563881,130,C#,Minor,85,22,62,12,0,28,9
1121286,Queencard,1,2023,5,15,33,96273746,15/05/2023,GIDLE,2,1,468,baixo,1121286,130,E,Minor,82,69,83,3,0,27,5
5495832,69,2,2023,5,18,22,57945987,18/05/2023,Nicky Jam Feid,1,1,1221,baixo,5495832,93,G#,Major,79,58,62,11,0,11,23
4386478,WHERE SHE GOES,1,2023,5,18,50,303236322,18/05/2023,Bad Bunny,19,3,3304,baixo,4386478,144,A,Minor,65,23,80,14,63,11,6
7070604,TQM,1,2023,5,19,28,176553476,19/05/2023,Fuerza Regida,2,2,615,baixo,7070604,125,F,Minor,79,96,85,27,0,11,6
5158640,AMERICA HAS A PROBLEM feat Kendrick Lamar,2,2023,5,19,0,57089066,19/05/2023,Kendrick Lamar Beyonc,1,1,963,baixo,5158640,126,C#,Major,78,20,70,1,0,16,4
6293464,Cheques,1,2023,5,19,8,47956378,19/05/2023,Shubh,1,1,74,baixo,6293464,90,E,Minor,74,36,63,26,0,27,5
8129977,Novo Balan,4,2023,5,19,7,81102253,19/05/2023,Veigh Bvga Beatz Supernova Ent Prod Malax,1,1,315,baixo,8129977,124,D#,Minor,84,65,50,67,0,13,6
6953068,Tere Vaaste From Zara Hatke Zara Bachke,5,2023,5,22,8,54225632,22/05/2023,SachinJigar Shadab Faridi Altamash Faridi Amitabh Bhattacharya Varun Jain,1,1,186,baixo,6953068,110,G,Minor,76,96,72,32,0,9,4
6620188,Bite Me,1,2023,5,22,69,76767396,22/05/2023,ENHYPEN,3,1,362,baixo,6620188,105,C#,Major,80,69,78,28,0,11,14
5310138,Dance The Night From Barbie The Album,1,2023,5,25,101,127408954,25/05/2023,Dua Lipa,3,1,3131,baixo,5310138,110,B,Minor,67,78,85,2,0,33,5
1166211,Snow On The Beach feat More Lana Del Rey,2,2023,5,26,2,60350538,26/05/2023,Lana Del Rey Taylor Swift,1,1,369,baixo,1166211,110,F#,Minor,66,32,40,81,0,11,3
2101565,Hits Different,1,2023,5,26,0,68616963,26/05/2023,Taylor Swift,34,1,568,baixo,2101565,106,F,Major,67,24,78,15,0,30,4
4053069,Stand By Me feat Morgan Wallen,2,2023,5,26,5,46065667,26/05/2023,Lil Durk Morgan Wallen,1,1,410,baixo,4053069,134,B,Major,76,61,58,6,0,16,3
6776344,Bye,1,2023,5,26,14,95053634,26/05/2023,Peso Pluma,2,1,345,baixo,6776344,122,,Major,78,70,81,57,0,10,5
1452364,Karma feat Ice Spice,2,2023,5,26,0,46142772,26/05/2023,Taylor Swift Ice Spice,1,1,642,baixo,1452364,90,G#,Major,62,7,62,6,0,58,6
7757967,Peso Pluma Bzrp Music Sessions Vol 55,2,2023,5,31,40,200647221,31/05/2023,Bizarrap Peso Pluma,1,2,1362,baixo,7757967,133,F,Minor,85,81,67,26,0,12,5
1589586,Gol Bolinha Gol Quadrado 2,2,2023,6,1,8,11956641,01/06/2023,Mc Pedrinho DJ 900,1,1,328,baixo,1589586,133,B,Minor,93,68,65,42,0,12,25
5031502,Sprinter,2,2023,6,1,91,183706234,01/06/2023,Dave Central Cee,1,2,2341,baixo,5031502,141,C#,Major,92,66,58,19,0,8,24
4801316,Los del Espacio,8,2023,6,1,31,123122413,01/06/2023,Big One Duki Lit Killah Maria Becerra FMK Rusherking Emilia Tiago pzk,1,1,1206,baixo,4801316,120,,Major,81,63,68,11,0,11,4
6609930,Am I Dreaming Metro Boomin  AAP Rocky Roisee,3,2023,6,2,16,94186466,02/06/2023,AAP Rocky Metro Boomin Roisee,1,1,772,baixo,6609930,90,A,Minor,60,13,53,4,0,21,4
8125634,Self Love SpiderMan Across the SpiderVerse Metro Boomin  Coi Leray,2,2023,6,2,5,70106975,02/06/2023,Metro Boomin Coi Leray,1,1,355,baixo,8125634,120,A,Major,78,5,30,21,0,13,5
1274739,SClass,1,2023,6,2,19,65496046,02/06/2023,Stray Kids,2,1,304,baixo,1274739,105,F,Minor,89,67,78,9,0,7,33
6436155,Link Up Metro Boomin  Don Toliver Wizkid feat BEAM  Toian  SpiderVerse Remix SpiderMan Across the SpiderVerse ,5,2023,6,2,0,32761689,02/06/2023,WizKid Toian Metro Boomin Don Toliver Beam,1,1,203,baixo,6436155,101,F,Major,92,59,51,41,51,26,8
8760891,El Cielo,3,2023,6,2,38,107753850,02/06/2023,Feid Myke Towers Sky Rompiendo,1,1,1399,baixo,8760891,106,A#,Minor,72,17,64,7,0,10,5
5420196,Popular with Playboi Carti  Madonna  The Idol Vol 1 Music from the HBO Original Series,3,2023,6,2,87,115364561,02/06/2023,The Weeknd Madonna Playboi Carti,1,1,2106,baixo,5420196,99,C#,Major,85,83,68,7,0,36,20
5554493,Danger Spider Offset  JID,2,2023,6,2,0,24975653,02/06/2023,Offset JID,1,1,223,baixo,5554493,143,B,Major,83,25,69,4,0,23,12
8346639,Hummingbird Metro Boomin  James Blake,2,2023,6,2,1,39666245,02/06/2023,James Blake Metro Boomin,1,1,283,baixo,8346639,81,F#,Major,59,26,60,46,1,25,13
5229182,Piman De,2,2023,6,2,3,43522589,02/06/2023,Semicenk Dou ,1,1,194,baixo,5229182,98,A#,Minor,73,45,62,28,0,13,13
4497491,Calling SpiderMan Across the SpiderVerse Metro Boomin  Swae Lee NAV feat A Boogie Wit da Hoodie,4,2023,6,2,16,109276132,02/06/2023,Swae Lee A Boogie Wit da Hoodie Metro Boomin NAV,1,1,1113,baixo,4497491,140,,Major,63,22,54,46,0,12,8
6470158,Annihilate SpiderMan Across the SpiderVerse Metro Boomin  Swae Lee Lil Wayne Offset,4,2023,6,2,4,86773632,02/06/2023,Swae Lee Lil Wayne Offset Metro Boomin,1,1,584,baixo,6470158,146,B,Minor,61,20,48,21,0,12,6
4866757,All The Way Live SpiderMan Across the SpiderVerse Metro Boomin  Future Lil Uzi Vert,3,2023,6,2,0,37126685,02/06/2023,Future Lil Uzi Vert Metro Boomin,1,1,269,baixo,4866757,135,A,Minor,77,28,55,18,0,22,15
1193878,Lilith feat SUGA of BTS Diablo IV Anthem,2,2023,6,5,6,51985779,05/06/2023,Halsey Suga,1,1,229,baixo,1193878,84,A,Minor,43,14,74,1,0,19,8
7948655,POLARIS  Remix,4,2023,6,8,33,57312735,08/06/2023,Feid Mora Saiko Quevedo,1,1,814,baixo,7948655,170,G#,Minor,62,55,80,15,0,37,7
8365464,Take Two,1,2023,6,9,47,118482347,09/06/2023,BTS,8,1,719,baixo,8365464,93,G,Major,62,57,59,3,0,38,3
